id,PM2_5_next_hour
AQ_10E7D90AFD74,35.585576
AQ_CC7ABFD7B31E,39.795042
AQ_F843813772B1,39.876892
AQ_60A77A18711D,45.266002
AQ_C60697B3FE2F,47.419058
AQ_0791CA061881,41.509903
AQ_000030D752F1,46.742406
AQ_A492C71DD3BA,55.266791
AQ_91A4776E236B,61.501674
AQ_B90BB2E4DE30,63.232031
AQ_2322D16F17A1,67.631055
AQ_FA0D1090B063,76.165255
AQ_954FF7AAD29B,80.812389
AQ_952552999C0B,84.937275
AQ_FA12BE298B1C,89.738964
AQ_70C9E1CAE670,96.133176
AQ_A3B85851A47E,104.597410
AQ_3B35E1EBD912,101.140429
AQ_3EDA7C0CE6E3,102.895938
AQ_FC1105478866,104.221170
AQ_34B8CC340677,96.861693
AQ_087BD1A0ADC1,97.251898
AQ_65990FE5E24A,100.064579
AQ_EEAC9959ED33,106.604023
AQ_E69C22DA56B8,108.560424
AQ_60C36D567E51,117.795986
AQ_132A4A657860,123.478550
AQ_20A597C7E1DE,121.810212
AQ_85FC82F24322,121.064000
AQ_05072E9132BA,109.588695
AQ_74F77A1B0858,112.965747
AQ_1C2CF9DCE0CD,131.464581
AQ_B1851C222C9B,141.746666
AQ_5DB76A292239,162.946513
AQ_D08FD867024C,182.678181
AQ_DF971247AF55,181.871703
AQ_F288338F02EA,182.647521
AQ_488348C18735,175.425994
AQ_28C3DFABEA1D,171.078236
AQ_BDE67C9B12A9,167.962755
AQ_2C44D4E15095,160.852819
AQ_434E3C84EC5C,163.305561
AQ_24727D6380DD,174.807535
AQ_08935C9721C4,176.687299
AQ_F0E7CD8F1A15,152.934924
AQ_495F049CB8EE,154.014878
AQ_264F93142679,146.324300
AQ_522EF34FCCE8,145.428328
AQ_D37AD5FECD1D,168.299637
AQ_B89A9F473F08,196.837098
AQ_99582DEF8B84,199.743610
AQ_DE20E406DA24,238.073712
AQ_B31EBB635A66,305.304322
AQ_F05DB5C0DCBF,298.994648
AQ_3DA14C8A8A0A,241.889390
AQ_7DF3FAC42B97,262.826877
AQ_CCF6E91ED473,284.956667
AQ_43E0BBFD6662,291.283164
AQ_0ABFD6345B4D,274.410429
AQ_9CC154347D14,334.457260
AQ_B87A63956305,320.990605
AQ_833A2F045E9A,336.459888
AQ_DB955C6BF917,336.982344
AQ_CF452F49A9D5,327.781179
AQ_645944173584,326.095061
AQ_EB9C1D95D0BB,325.114551
AQ_8E32ADC0DB4D,312.312183
AQ_B8781B003DDE,314.359691
AQ_A05E133742AC,313.284165
AQ_7A3C705F63EA,314.911104
AQ_FE46B303F7AB,307.280606
AQ_C8FE36907A04,307.730702
AQ_8C5A2EB7760A,301.349437
AQ_A1D437DBA241,306.684665
AQ_434A04DB25E6,313.175761
AQ_5C9C3CE8309F,335.103012
AQ_ECF4E62D45AC,369.675051
AQ_4913845E9AB1,343.053270
AQ_30CCABB995AE,291.863016
AQ_2300EFF1E930,251.117061
AQ_F9C80F75573A,265.398858
AQ_FA1156B41077,274.078986
AQ_2A9FD82D53FA,267.156708
AQ_25A895A15F84,263.354425
AQ_2976C50408ED,265.525819
AQ_74AD3D9BD160,272.456729
AQ_EFF963E6D519,273.503592
AQ_8D9082B0120E,281.695293
AQ_612B1B5698CE,282.712256
AQ_CB8309403B70,278.043777
AQ_7A571361A38A,267.502786
AQ_F43C75DF3990,244.127697
AQ_8AB6859F3D45,211.171433
AQ_272CE89FECFB,195.091677
AQ_3B373255EB18,206.850927
AQ_A3C94F533554,210.754732
AQ_DD41EF75B085,198.378887
AQ_421A8D14F40F,182.574021
AQ_AC14C2397BAD,232.862980
AQ_08291E150DB5,178.019560
AQ_3F0A9EFFEF67,184.239385
AQ_EBEDBC02C86A,196.530076
AQ_26AD92A23E66,212.727970
AQ_C0E9A58E0BDD,212.161219
AQ_DB7CB06E929F,209.345297
AQ_6F76580C13FD,174.628387
AQ_759B0650C15A,120.489472
AQ_15951FD2D806,128.013385
AQ_314DA03E9B0B,130.069520
AQ_114D667DEE31,124.928762
AQ_D70D51B35F77,118.186937
AQ_9315858147B0,86.091173
AQ_764DFFFC38B4,71.036844
AQ_C218A01E820F,52.362720
AQ_24A7188CD6F5,52.495603
AQ_B964F6CE2BF8,45.348983
AQ_FE64B535D648,38.613255
AQ_CAB42BB79967,38.332438
AQ_0BBECE8F0715,35.800385
AQ_C5B30B9CE581,37.869864
AQ_85271B9F1D68,45.211244
AQ_715DF0DEC40C,44.874754
AQ_C7890C6529C2,40.595664
AQ_64A9F25B2AF9,40.351163
AQ_0AE7A067CED3,30.476237
AQ_4309C23986C6,30.891526
AQ_0D0E075181D9,37.195882
AQ_D0789F6C006A,42.621460
AQ_9CBDD7A11BE9,52.787719
AQ_2E2E6B36C0AD,65.331068
AQ_9A7DE322FF8E,70.071901
AQ_E6E3207C18C7,61.590285
AQ_0DD88AB70104,78.135312
AQ_1ABF73E3910E,92.947987
AQ_899EC6312BEC,91.611507
AQ_FA404C9F427E,87.295533
AQ_FF0BE5444416,78.535115
AQ_B87481006DA7,60.831290
AQ_EE4CA7E5B799,59.678978
AQ_43504374375B,59.989125
AQ_3E9C154D7D81,60.318768
AQ_2C0B90074297,64.213419
AQ_2959155F4028,64.086403
AQ_65127A056738,43.268701
AQ_1DCC11FA5BF8,11.132447
AQ_2878FC48B35A,9.584878
AQ_F241C230096D,6.013109
AQ_C82998EF15F5,6.554162
AQ_78CD9F1869CD,11.374599
AQ_BA3EB875D793,11.368596
AQ_F8852DE5039E,9.839284
AQ_64D7FBB8F3CC,11.912030
AQ_F9FCDF8BD1B8,13.635294
AQ_395357902F91,12.461473
AQ_BCAA026AC74E,7.839009
AQ_31A0344ABDD5,10.400274
AQ_546A0C5FA04C,13.302463
AQ_9E7B94058EC0,13.551539
AQ_44600EAC2DD4,20.087430
AQ_2033C96509CB,17.382597
AQ_DC4BDF631A30,11.795905
AQ_53DF89564F12,12.485181
AQ_64B52FEA57F1,15.274632
AQ_C3D57AA3AE2C,17.813855
AQ_4277E2C564C9,23.705581
AQ_380252D63D05,38.521871
AQ_E843CE3F56F4,41.466144
AQ_0A5BE3B6BEE1,19.041098
AQ_5F8BF0A15F67,23.200440
AQ_72760C84348D,24.599686
AQ_1CABDA753C84,23.139407
AQ_FE3FD8CA46B6,25.808577
AQ_7B1EBA94FE6C,30.846642
AQ_1922749344BC,35.628942
AQ_90D87972A915,42.745196
AQ_7D173DA925FD,47.563238
AQ_992C1F0515C3,60.409032
AQ_B78C85EFE167,76.616087
AQ_6D9F44965D9C,82.292170
AQ_286ADDEDF012,87.020480
AQ_140E59D8E62F,92.127944
AQ_BA7E0E6A5703,97.105466
AQ_C68B2DCDEF94,98.439079
AQ_A41E104E46DA,91.998411
AQ_20A09D02EEEA,111.753615
AQ_AED0F01595D1,131.175230
AQ_17C9994E3672,132.345518
AQ_4836F16D7317,114.685438
AQ_5313207D450B,113.716584
AQ_4D8191135195,124.287882
AQ_EA710A942C10,136.334696
AQ_DADE6C0D9ABA,152.720722
AQ_62FA248DDD33,182.762664
AQ_2255EF0CE2E4,200.426424
AQ_85CFCD39744B,223.477932
AQ_E1573B234EC5,222.079581
AQ_B3E36C1E7720,221.829698
AQ_5D2C576C2219,214.586062
AQ_5F5302DFDBC6,214.305427
AQ_2D1E41143274,217.457397
AQ_FA9225AF51B2,220.936715
AQ_71ADDA2D204F,230.309472
AQ_A333A01029DA,239.396205
AQ_D535466B3A77,236.074353
AQ_74C961638BB7,239.823255
AQ_04D6F0FB7A02,241.876177
AQ_35B2609544FF,243.016308
AQ_7ED8A85934CF,239.115423
AQ_8C2E98A1D45D,175.587881
AQ_CD01EB9F9C3E,142.935211
AQ_4807B6A75309,135.169310
AQ_2CEEE3C7AFF9,132.849457
AQ_66683F262E8F,129.886501
AQ_7E4347344756,127.270305
AQ_EE77D309EF5E,131.322504
AQ_9CD1EA5794BC,147.240926
AQ_8EBF2935C7D7,202.624408
AQ_70F100785E8D,221.783587
AQ_1D4AB80B7DFD,196.754772
AQ_9F8707BD0837,200.131051
AQ_36425B5A769C,190.936207
AQ_7ACD322BBC59,159.475158
AQ_41E907A8DB55,74.490404
AQ_DFA98C5E8694,129.847296
AQ_9B87FEE42F88,166.200140
AQ_14DD3309CCF1,143.202660
AQ_E41316E8CBFE,100.967739
AQ_D42791E631E1,71.610115
AQ_94BD1D24EDF4,56.023548
AQ_E02634B89DFC,38.427299
AQ_268686514819,42.402489
AQ_2814655F0FD2,69.754020
AQ_029676E620CC,112.811358
AQ_A4B9BBDA7518,129.727670
AQ_382C318ABD6D,138.344229
AQ_94E65270B52E,145.962824
AQ_AB513B2401BB,131.473783
AQ_002F0F0C694A,133.435212
AQ_F1678F59F234,149.686164
AQ_5D12345AF7B2,153.643019
AQ_14A817DC09F7,147.348061
AQ_302936A75E51,125.396247
AQ_7B20C7F552AB,99.353701
AQ_67559173CAC8,92.425662
AQ_800C47A47807,83.971145
AQ_F450B9D83761,70.512234
AQ_20A59AC0D1CB,65.706346
AQ_D175B0AED360,72.640377
AQ_401E15C16746,79.582440
AQ_893068AD3462,83.149636
AQ_4E104D9876FB,93.663581
AQ_4B0F70399BBD,99.964963
AQ_D156A8DF8638,98.869711
AQ_96E3DB44184E,103.590434
AQ_E1BF48994B61,106.968864
AQ_FF00B1E7BEF4,115.643337
AQ_667BA7E8E7A8,120.480272
AQ_237788B822D1,121.108092
AQ_C98B9F701196,100.435315
AQ_AA440857A202,90.260305
AQ_DBB16C20F8AD,88.500468
AQ_3582D4B959EF,94.487721
AQ_D623AA8664F1,87.715626
AQ_6BAD3F49FE42,66.727854
AQ_2A41BCA99F41,72.773851
AQ_F98B0B23D997,82.330057
AQ_AF3B0F7A21F7,97.590896
AQ_2B7926D38254,113.210319
AQ_D33407C09753,112.792256
AQ_9EFF272371F9,111.480408
AQ_DF76EA408E56,121.819951
AQ_6FA022A63A6C,132.835602
AQ_166B5BE20ED8,145.663537
AQ_29C229D8AAE5,143.486915
AQ_52D843D45901,153.453998
AQ_9DF2362A51B4,146.411856
AQ_5C3F7460090A,89.697046
AQ_59B1C338C543,63.412715
AQ_076D01C7F257,52.925095
AQ_59301DB75210,49.015827
AQ_BDB5DBC47E6C,50.856226
AQ_D21CAF8A42BE,50.857756
AQ_6C19B3BC8FA2,54.201940
AQ_95309DA45C03,60.416663
AQ_C9D62523A97C,69.474282
AQ_EB3C1B80E352,81.561432
AQ_E17CF3216A83,90.212045
AQ_6D0EBE1022CF,96.635234
AQ_9300842E7749,105.549817
AQ_C251043549EB,121.558085
AQ_D8CA77C303AC,131.974165
AQ_9C73238C95DD,148.125349
AQ_9F0B48A61905,162.956933
AQ_363CC12DA5C8,180.448236
AQ_467B325DA96B,200.841162
AQ_9733BDC0D7E1,225.979348
AQ_370EA54DA048,243.727497
AQ_B03911D57314,238.637157
AQ_94124AA80833,238.516745
AQ_302D3F3794C2,233.431696
AQ_89643AA30822,235.737331
AQ_63AE750C5F8C,231.446260
AQ_C56D2D788DDE,205.319423
AQ_1D4766214D49,176.975694
AQ_BEF66236403F,168.350274
AQ_C9247354B6E4,161.643231
AQ_3AB728BF9EC7,153.433537
AQ_0D85B0A89D9D,79.880503
AQ_900F5B77B968,23.344262
AQ_9B8E36FB9959,19.761660
AQ_BC0733820F4D,19.629081
AQ_707641143543,14.779644
AQ_2CF698E0FA62,13.043623
AQ_80EAED45AF4A,11.496035
AQ_ABB572D75CE4,9.399886
AQ_E7FBB1753305,9.425888
AQ_7CA60FA412FE,9.971234
AQ_912201E2A6F0,8.783367
AQ_997B16D3C699,11.234741
AQ_E68A6BA9C38A,10.689998
AQ_EC9DBC446E77,12.581502
AQ_FAF76C065E6E,17.069794
AQ_E5BE8A48CBFA,19.142337
AQ_FC389F097635,18.819774
AQ_459144A40E86,14.860476
AQ_8938F3EB0AEA,12.462385
AQ_D4CB6DFB926A,8.729982
AQ_A276A8D66D11,7.502590
AQ_C444AA07C623,8.627782
AQ_AFE9E972E0D9,8.308634
AQ_9636E3BED395,8.404255
AQ_95797B7FFBAA,6.960340
AQ_6C63866C4C4C,12.537005
AQ_3E4C12E37C2A,19.260525
AQ_048C3AF55986,23.616245
AQ_96D00D99E7BE,30.672689
AQ_BD32900D777A,35.584141
AQ_F9E67C32A258,39.492172
AQ_78B2D5DC793E,35.336209
AQ_F5AD39263DCE,46.548300
AQ_0B353F075749,58.427113
AQ_1F0FFAB31FE6,64.485059
AQ_AEFDCE4EF0B7,67.147569
AQ_0755FBECF49F,72.639127
AQ_2C38CFE81195,74.891246
AQ_4F75C6FEFA97,79.547589
AQ_EE6644379225,81.280415
AQ_D7A7C43EA5BF,81.709232
AQ_7A2672850A3D,156.957918
AQ_EB5D5CC4A541,173.580083
AQ_6BF83E2A2667,162.766328
AQ_F35E8FBC7160,154.304990
AQ_7649406B4E9C,128.855700
AQ_44A99484CBC6,113.049388
AQ_D5B47312501D,95.156173
AQ_EA66363F6A05,88.565266
AQ_8E97D9F10B73,94.652502
AQ_1F6F84B0509C,101.035555
AQ_4B683A48F875,105.591267
AQ_6BA12A015D86,105.745936
AQ_AD8E05F5488A,114.306705
AQ_1D29C85E08BC,106.156936
AQ_5FB290779621,101.187802
AQ_00216527F990,103.726161
AQ_8EE87F171848,98.061965
AQ_DF6AF73527CC,97.980971
AQ_14ED34CFB5B5,96.957062
AQ_18428B89E71E,96.992315
AQ_CBE4A958F2B9,101.433647
AQ_25816EAAD4CC,123.780847
AQ_DAF95FC118CE,154.485723
AQ_E16EB110D441,164.908460
AQ_83CDC09784F4,196.520679
AQ_A98B947F0C62,218.175785
AQ_BAEBF6502741,208.830031
AQ_607318D677E1,200.373386
AQ_B1869A190872,195.299575
AQ_601699EE0EE7,167.421820
AQ_3FBC7ADB4C6E,128.648042
AQ_97215E7F176D,80.693151
AQ_B006B24BFA73,65.258735
AQ_AFE23AF87E18,62.616771
AQ_7F921E4A287E,61.132328
AQ_CBD2456D2E43,69.043504
AQ_17709F61DB85,75.103594
AQ_E40D3F1CF5AA,77.347519
AQ_35DB3452F7D1,83.832008
AQ_1712B0C48C38,87.797998
AQ_E49D81DEF0CF,90.483468
AQ_693B02C7F989,100.009292
AQ_B735523C2538,105.348533
AQ_2B9B73DC9FB3,119.607409
AQ_53A17ED2B97D,151.034551
AQ_1D3F84F1DA67,171.587230
AQ_60146DDDA1EF,191.867860
AQ_107E12567F64,222.693945
AQ_C73555649B60,219.983883
AQ_E58FF9958E46,220.069232
AQ_980621C9A57D,216.338026
AQ_E53AC5E15412,227.883020
AQ_E50AA5F429E3,247.030963
AQ_E2ADE844EE23,243.185116
AQ_CBA41CD86730,239.029528
AQ_ACDF78504014,250.984992
AQ_5EA3FACE91EC,251.696414
AQ_590FEB293F94,255.681605
AQ_5A566C8FA8B0,259.510440
AQ_683519197950,261.960633
AQ_E70C6427527D,275.763303
AQ_199F9EC3B572,302.992847
AQ_D78BC32396F4,316.949686
AQ_25A151B0E767,332.208824
AQ_EF834914ED9A,330.941400
AQ_E99131964E22,304.103505
AQ_DD4058B7F9B2,252.178863
AQ_9783536043BF,168.451967
AQ_2A1A0D00EC31,145.048066
AQ_E9B121EE9019,182.088839
AQ_7C623C751ECF,220.233685
AQ_8B716FBC61D5,208.483484
AQ_8E0B5EB057BD,253.452854
AQ_2B4E9E4625AE,270.748814
AQ_C196AD01E0AB,301.532002
AQ_8A6D0ECE0BFA,289.303200
AQ_E9B83BA18689,259.990368
AQ_2046C23B6EE6,241.594556
AQ_9E0C9655C965,225.495280
AQ_0B3DEDD52BE3,195.839591
AQ_E7B1BED56661,126.672568
AQ_884957310907,46.255599
AQ_285F576AC114,26.595594
AQ_8210B6ACD86E,27.654860
AQ_1E2F1A4D8BF0,34.251859
AQ_68F8161373D6,33.870525
AQ_FAF59D04A62D,27.991319
AQ_C26F492D7FDB,22.274157
AQ_74445B9CF858,26.769295
AQ_71A7695FE728,65.412838
AQ_D191BCA89625,168.684870
AQ_33D62BCF238D,213.268201
AQ_8F7197175496,236.589964
AQ_E2EE4E07A9AE,236.630379
AQ_D2044BF1D074,225.951435
AQ_2E07107E2DF9,143.564574
AQ_4BAE33DB77E6,88.412189
AQ_C3FC22A862A0,81.050306
AQ_663D93BD8A8F,91.443736
AQ_9DF1504868D1,83.885748
AQ_1668BB51B965,67.114575
AQ_3DDF28A28F31,58.671223
AQ_D24F3510AEF4,51.737407
AQ_5246F7D72FDB,43.001542
AQ_EC92CD8E91BA,36.285389
AQ_56373525D966,38.866003
AQ_D80EACE8E199,39.530768
AQ_7838BEB0EB27,50.510600
AQ_FD10FD5B235B,62.499662
AQ_7D91BF91F150,63.997203
AQ_65D4A5AB4BDC,65.363078
AQ_C9D772DF7435,70.791613
AQ_7FE9D9857439,78.553570
AQ_03A6C8F5C03C,78.774165
AQ_1856D3EFD838,77.819053
AQ_0566B56E54B9,46.315190
AQ_44626458A695,27.891448
AQ_96AF1B0C30A6,21.155506
AQ_10C579669F36,15.927499
AQ_286E146A85B2,13.286701
AQ_72D220A96F84,12.165034
AQ_FEE98D9FF933,12.478050
AQ_A9DAEA51D242,12.680100
AQ_1E96F09DC130,14.301008
AQ_5F921A74AAFD,12.518274
AQ_617A9D75BA70,7.969231
AQ_00846149517F,11.795070
AQ_BFBCE671E97C,6.477110
AQ_D36CF8E2C9A6,8.494276
AQ_361D9C274ACD,4.975587
AQ_6FFEFD9D1F66,4.738004
AQ_9B328CF4BC21,9.402204
AQ_9BA1E31D7352,9.593295
AQ_16EE7C544165,8.859746
AQ_AF4F6489F3C3,13.169805
AQ_CA1DEB731EE0,9.298202
AQ_8CA1A391AB9C,12.726730
AQ_D81C61B764C1,8.731417
AQ_8027EB908C83,11.278042
AQ_2FFD9101E32F,14.895194
AQ_289BB9775A14,13.655080
AQ_9C191454C3DA,13.497344
AQ_A6E441CFB578,12.880176
AQ_6FBEEE149717,11.940726
AQ_52C849CA2AD0,11.883602
AQ_2C76E733793A,11.980199
AQ_C11AE99C3131,14.184238
AQ_2A7B5B8C3BB1,7.826554
AQ_3D4698D0C75D,6.417247
AQ_54F3F8626813,8.034567
AQ_3861188175DD,7.997649
AQ_7B918CE193AF,8.328206
AQ_E617E84E895F,8.423746
AQ_43BCD9404231,8.196747
AQ_00A8499DA10D,7.930054
AQ_A5AED4A6E160,9.069360
AQ_6B20C34A09C1,8.984145
AQ_ACB01996D5F5,9.270484
AQ_2F6988A92DF2,7.094310
AQ_17686922053C,7.774274
AQ_04A63296C79E,7.695886
AQ_FB0B2CF76CD1,8.546289
AQ_3D84F318A930,10.327695
AQ_CCE7209D2AE3,12.676885
AQ_94B86E8781E2,15.103979
AQ_585020681DB2,14.559924
AQ_011646130B7C,12.820433
AQ_450FBD2A48E1,13.450763
AQ_482204C217B7,15.037627
AQ_47E620DCDFAF,14.293680
AQ_938CFEDC3790,12.151431
AQ_41EFCDD13C21,12.682127
AQ_85093E160BE8,9.620109
AQ_75F8EE9FCDFC,10.673947
AQ_5B92BEBDC90E,10.175566
AQ_A75398E4352A,10.575674
AQ_11B76A11DBF3,11.769771
AQ_809479A08AF5,16.344123
AQ_600C819C4A57,31.339848
AQ_00F060E83DB8,48.832706
AQ_C2342CFBB55B,36.943163
AQ_0A7D04A2B105,22.512621
AQ_6186F3CA5ADA,26.782365
AQ_084D78DB6B18,27.914409
AQ_73FC498FC99C,24.264758
AQ_AF0B373C2244,12.401642
AQ_3B25AA43D603,8.040020
AQ_BAD169F92B6B,8.902865
AQ_0EC7AA40A5EE,10.916208
AQ_0A8AE4179D03,11.274848
AQ_16A29BBB4F5E,12.788036
AQ_77BDB435157D,13.910477
AQ_65B44D2C6CE9,11.392261
AQ_26B8DF873376,10.563511
AQ_D51374FC02F2,14.288885
AQ_A56D9929CEEC,12.895637
AQ_5E54233A2BBD,13.923693
AQ_73476E2620BF,11.565728
AQ_FF66562CCFF9,13.743935
AQ_32A5A3BA6E8D,17.043320
AQ_B2284851847E,28.821305
AQ_3599D1004482,55.791081
AQ_33980EAA6BCA,77.684006
AQ_43E5017C24EF,75.360280
AQ_4AD0708EF466,54.161889
AQ_5DAD26E87717,69.981465
AQ_61EC7D593B44,51.304349
AQ_E41124ADC452,59.617061
AQ_A464CCC83021,57.877671
AQ_559549937FBD,68.003587
AQ_38480D00A970,99.475709
AQ_1D401FBFDDAF,132.373403
AQ_B50A395CC4DB,145.232333
AQ_B8E10B7645B3,158.496402
AQ_25BE973F39DF,140.953062
AQ_A750DBDA9742,135.022814
AQ_489540B78E7C,151.015428
AQ_1427179FFBAD,187.149316
AQ_9983EA4624EC,187.361393
AQ_51BA136B36F5,181.655663
AQ_9161894B77A5,171.427845
AQ_CEDA04C84312,137.965430
AQ_1BBD0B01BC26,123.098305
AQ_F3346D8C9965,113.888183
AQ_4DD0276DDE3F,100.686041
AQ_FD79B334D065,93.249911
AQ_CFEFDE89ECC4,97.613005
AQ_596F0A8DB340,97.280679
AQ_992586AD91FB,96.801091
AQ_B5437190349A,96.050856
AQ_3EC1C78AF2DA,94.126075
AQ_36BC44D8D57D,119.851904
AQ_E9EAC010E983,153.608728
AQ_29630352C939,182.366713
AQ_1902321ADE2C,203.002714
AQ_D580A455B3B1,251.390479
AQ_14C1FF9A831A,287.171020
AQ_1E9B6A50DCB5,295.807558
AQ_5D6CE2BDCA31,313.528007
AQ_772A0BB33621,339.620486
AQ_080FB2AD71F5,329.125877
AQ_1FC308E57BD2,291.337370
AQ_6936396290FB,246.717248
AQ_D5A0DAF9298A,238.711330
AQ_F894E2DF8949,248.709362
AQ_3E02004913D4,286.228426
AQ_2C208C6EA0F4,342.200326
AQ_555F78C7B7CA,330.023920
AQ_713F479396B0,321.208828
AQ_2CB605DD5C2F,322.114903
AQ_48BE8B17896C,332.443600
AQ_0D5F252DA01E,330.624998
AQ_C3DD26650D23,269.899136
AQ_7888946897BA,287.601465
AQ_A3ACD123E905,315.499104
AQ_9A7EFD8BDBCC,233.857802
AQ_ED7722B9AC45,271.189821
AQ_075DF1005EA6,326.390646
AQ_40246FF2FC0F,362.675825
AQ_4042CB7CA54A,305.271068
AQ_060D26B7D6BE,340.642716
AQ_668486C4E4C3,295.502320
AQ_89E1D623560A,305.944077
AQ_8F4183C73A48,308.712435
AQ_DA9C8DF32897,375.938881
AQ_C8A93F151EEC,368.425530
AQ_88CEDEE89A75,322.005914
AQ_4C4B07BAC6C6,87.988374
AQ_2B64F383EBC2,16.836232
AQ_641CAAF74217,14.704944
AQ_DE0ED121D124,14.868955
AQ_F3DEDA3AA9D0,16.215391
AQ_1CFB8E19A2B3,14.914848
AQ_13C2EA9753A1,12.427286
AQ_D2E78C1252D5,12.351717
AQ_658A35623F75,12.768648
AQ_98E83EC80D46,12.593092
AQ_3F5CD0904459,11.717796
AQ_614250260D86,11.482375
AQ_0D04A6B769F6,11.076625
AQ_DD6372E61D77,8.498956
AQ_A43F9F00DF9F,10.446911
AQ_78243E622532,11.025350
AQ_43B4A7041C1A,11.600017
AQ_6642B5C97CED,13.070445
AQ_FA2A77534CAE,16.042540
AQ_CA33210166CB,19.347926
AQ_58C0D1DAB01A,15.784671
AQ_DF03D281517D,17.362129
AQ_88B42C654109,29.773232
AQ_92144369AD4A,35.320825
AQ_C881EA7758EC,43.454735
AQ_E6A81583376C,57.320326
AQ_FB01CB745A19,64.984838
AQ_7793452FAE7A,65.966247
AQ_C7C16EB0D301,58.903918
AQ_4EA89A6A9D72,75.008536
AQ_63A5766705C2,63.237119
AQ_1C6787A74B78,50.238917
AQ_753CFA0EC084,42.612021
AQ_2186D34183D9,48.897133
AQ_E640D9A68A84,53.770515
AQ_70336EDF28E5,50.778273
AQ_86941066526E,43.067934
AQ_32927BC079E2,62.588317
AQ_8E3DBCC7D331,79.600977
AQ_47A67B395DB0,95.763186
AQ_CA2C1673DB33,103.725821
AQ_DA1A3CCEF5BF,87.936595
AQ_F3949B5DD914,94.975986
AQ_5E6CE6CE98FA,116.843762
AQ_4EEE44BB081E,118.105068
AQ_080DF27A93A4,115.298448
AQ_97C53E188289,122.094911
AQ_B6ADB08520D5,127.782934
AQ_CEF4D254D88D,130.212073
AQ_9FDF6994A0AA,114.542107
AQ_70B03E0C9591,91.568801
AQ_7E968D59D175,61.840249
AQ_99A6FF4FC4FC,53.862909
AQ_FD7E734D73B3,56.409230
AQ_28FF86272680,71.231998
AQ_956FED8CA9FB,107.296688
AQ_9E16AB59A20D,148.382350
AQ_19CD9BA89E40,177.440947
AQ_6C42D5971973,186.192365
AQ_70B54489CC91,165.257617
AQ_CAAC13D807F5,135.790625
AQ_2FFC713CA9EB,104.399468
AQ_20AA83F9A86B,116.212523
AQ_CF85674C27A4,157.580314
AQ_17A962211EF4,177.496432
AQ_C08A7283201B,171.717345
AQ_318DA1EF73A2,166.215927
AQ_D645F074A415,181.501472
AQ_FAF47F6F1EC9,129.994448
AQ_2D302B98FA4B,97.270369
AQ_90884A22953C,134.633036
AQ_89FDEEB43EC1,140.048171
AQ_B372598406CD,140.322511
AQ_0E260581C81F,141.665135
AQ_6C342086C892,147.145510
AQ_1363EDD2C751,148.616510
AQ_6423CEAE367C,150.119396
AQ_A9697DB19098,151.604818
AQ_41802011D7BA,166.125976
AQ_78EFE597E9BA,191.565727
AQ_7134B0C88B00,234.007973
AQ_7381FFBB185B,205.334784
AQ_EE4C92B28C3F,167.437848
AQ_AE9456D3A913,150.526244
AQ_C8155A1F8193,128.824582
AQ_446389B4FA96,100.681628
AQ_CF18D3FD12F3,48.185483
AQ_A4D121870184,15.825960
AQ_EEAB6284B282,13.597489
AQ_FEADFF34116E,10.624475
AQ_246BE6F761BA,9.917351
AQ_BB6084ED696A,7.995209
AQ_F611F83BB62E,7.803040
AQ_7CDF17AEF5EE,7.939995
AQ_01FB630C9BDF,6.254027
AQ_E96E486D5BDE,5.869408
AQ_882BBAD659D3,6.373533
AQ_6C952C7DDA46,6.030467
AQ_C6E33DF8F2FA,6.356194
AQ_137314F4F35A,11.066204
AQ_4E7B1B61A2DE,13.976625
AQ_5C2CC7EE86FA,18.758470
AQ_B00CB55AD321,18.204500
AQ_5D869C8C8AB3,12.447467
AQ_DC02D7DBA7B0,12.031048
AQ_377CAD1D52CE,11.831312
AQ_E5E57057FBD2,11.335833
AQ_CE84FBBE4C8C,11.386816
AQ_E4B22E109442,13.270038
AQ_4EB1020B44EE,23.460576
AQ_0BB6B0B4D2BF,51.651668
AQ_310C168DBDAA,73.380551
AQ_B49FDCD3E4F8,88.574928
AQ_31E92134D63E,93.688145
AQ_AED0664ADADF,102.501751
AQ_3794B4BB8149,109.812178
AQ_6128D295A315,109.134399
AQ_02F585762688,115.031003
AQ_5A6C25A96477,104.986233
AQ_843E225D2B33,108.082683
AQ_98A1676EA14D,84.653715
AQ_4DAF83E7DEAA,42.173862
AQ_F8EFC481BD49,39.076842
AQ_D2E8E3D869A3,42.118150
AQ_BD35A71D6CA2,36.797181
AQ_D6D42ACC7FDF,35.967416
AQ_68B5E4508662,42.742064
AQ_FA395FBD6A3C,45.040810
AQ_5C4116F40729,46.410456
AQ_322464641F07,49.617018
AQ_2DEFFEEC1ED8,52.273880
AQ_7C59C6125452,63.413844
AQ_71B7477CF832,93.656421
AQ_020FB70864FF,133.241878
AQ_16A8235A8060,151.261368
AQ_E05AF47E8406,168.251514
AQ_89A45385AC03,182.673622
AQ_1C13D3A25E29,194.049827
AQ_78FE8D9C016D,220.674979
AQ_414E3AA969C0,219.998291
AQ_E08E0B2C6E51,181.884163
AQ_8CE0C97DB114,160.336734
AQ_03EC13563EAD,151.915245
AQ_51EEF4F7AE3D,154.200480
AQ_A63FFD5CF531,161.798491
AQ_9BDAF60A7609,124.565452
AQ_88E49CB82DF3,82.285152
AQ_D0AB431864B5,84.487139
AQ_044C80FA3A23,94.291556
